arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_univ,arrest_id_y,charge_degree,offense_category,arrest_date_event,y,current_charge_felony,num_fel_arrests_last_year
5226476,85929,35.0,M,Black,2017-09-08,1456554,misdemeanor,other,2019-06-13,0,0,0
3493710,1023093,18.852054794520548,M,Black,2018-07-04,3062226,misdemeanor,property,2018-09-06,0,0,0
2788963,46101,46.00547945205479,M,White,2018-10-29,3046677,misdemeanor,violent,2018-09-10,0,0,0
6147642,1675740,34.961643835616435,M,White,2017-02-07,3119181,misdemeanor,other,2018-08-28,0,0,0
6641052,13178,20.01095890410959,M,Black,2016-09-13,8648624,felony,drug,2015-02-04,1,1,0
6681053,222575,22.824657534246576,M,Black,2016-09-01,9208556,misdemeanor,drug,2014-07-29,0,0,0
6995174,33633,18.2986301369863,M,mixed,2016-06-01,7392196,misdemeanor,other,2016-03-03,1,0,0
6928740,1124386,19.561643835616437,M,Black,2016-06-21,5771902,misdemeanor,drug,2017-05-15,1,0,0
7247779,79687,30.323287671232876,M,Other,2016-04-12,8412273,misdemeanor,property,2015-04-22,0,0,0
2864989,936434,58.156164383561645,M,Black,2018-10-14,10219166,misdemeanor,violent,2013-08-29,0,0,0
5473408,50867,20.72876712328767,M,Black,2017-07-21,6146375,felony,violent,2017-02-07,1,1,4
3076203,9044,21.186301369863013,M,Black,2018-09-04,3076203,misdemeanor,other,2018-09-04,0,0,4
6916481,26679,31.117808219178084,M,Black,2016-06-25,8017177,misdemeanor,other,2015-08-27,0,0,2
6889724,725268,30.73972602739726,M,mixed,2016-07-05,5048149,misdemeanor,property,2017-10-09,0,0,1
3839724,1039827,22.438356164383563,M,Black,2018-05-01,6456810,misdemeanor,property,2016-11-08,0,0,0
4550413,3120789,32.83835616438356,M,Black,2018-01-06,4557090,felony,other,2018-01-04,0,1,1
6313374,31518,22.353424657534248,M,White,2016-12-21,7019269,misdemeanor,property,2016-05-24,1,0,2
7291921,848761,30.104109589041094,M,White,2016-03-31,7254175,misdemeanor,property,2016-04-11,1,0,3
6710623,2080856,50.40547945205479,F,White,2016-08-24,6710623,misdemeanor,property,2016-08-24,0,0,0
3806430,81823,34.8986301369863,M,,2018-05-07,8516374,felony,drug,2015-03-22,0,1,0
7603993,3243981,59.67397260273973,M,White,2016-01-02,7603994,misdemeanor,other,2016-01-02,0,0,0
6762675,1273296,28.167123287671235,F,White,2016-08-10,5612796,misdemeanor,property,2017-06-20,0,0,0
7408614,91883,25.14246575342466,F,Black,2016-02-27,856722,misdemeanor,property,2019-10-08,0,0,0
5666738,38535,19.22739726027397,M,White,2017-06-08,4202689,misdemeanor,violent,2018-03-11,1,0,0
3138306,51576,52.04657534246575,M,Black,2018-08-23,8830642,misdemeanor,violent,2014-12-05,0,0,0
6185866,988101,33.271232876712325,M,Black,2017-01-28,6725917,felony,property,2016-08-19,0,1,1
7563566,49472,32.298630136986304,M,Black,2016-01-14,8878812,misdemeanor,drug,2014-11-18,1,0,4
4871957,2778,29.649315068493152,M,mixed,2017-11-05,4660172,misdemeanor,violent,2017-12-11,0,0,0
6585372,1116388,26.942465753424656,M,Black,2016-09-29,8167465,misdemeanor,property,2015-07-12,1,0,0
6305418,320631,31.63013698630137,M,Black,2016-12-23,5780391,misdemeanor,property,2017-05-12,1,0,0
6545079,1557971,43.106849315068494,M,Black,2016-10-12,7659346,misdemeanor,violent,2015-12-13,1,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,707921,felony,property,2019-11-08,0,1,0
2725809,1253737,44.03013698630137,M,White,2018-11-08,2725809,misdemeanor,other,2018-11-08,0,0,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,5165410,misdemeanor,violent,2017-09-18,0,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,2496545,felony,other,2018-12-23,0,1,1
3250281,48211,34.2,M,White,2018-07-30,10912072,felony,violent,2012-12-29,0,1,0
4741552,75570,26.202739726027396,M,White,2017-11-28,4741552,misdemeanor,drug,2017-11-28,0,0,0
5775746,63188,18.78904109589041,M,Black,2017-05-14,4022304,misdemeanor,property,2020-07-21,0,0,0
5268378,35652,39.21369863013699,F,White,2017-08-31,6743580,misdemeanor,property,2016-08-15,0,0,0
5513065,301613,20.295890410958904,M,Black,2017-07-13,2374752,misdemeanor,other,2019-01-18,0,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,4955856,misdemeanor,property,2017-10-24,1,0,0
6676950,3462861,71.27123287671233,M,Black,2016-09-02,9615503,misdemeanor,drug,2014-03-21,0,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,474232,felony,property,2019-12-26,1,1,3
5847419,2293944,38.967123287671235,M,Other,2017-04-25,7848029,misdemeanor,property,2015-10-17,0,0,0
7378080,50654,19.153424657534245,M,Black,2016-03-07,7297002,felony,drug,2016-03-29,1,1,0
3982258,58583,27.813698630136987,M,Black,2018-04-07,9185528,felony,drug,2014-08-05,1,1,1
6068520,1162141,24.991780821917807,M,Black,2017-02-27,9467773,misdemeanor,other,2014-05-11,0,0,0
6984069,1615681,18.887671232876713,M,White,2016-06-04,6984070,misdemeanor,other,2016-06-04,0,0,0
12005344,14260,19.30958904109589,M,,2018-01-15,4506438,misdemeanor,property,2018-01-15,0,0,0
2922877,84823,24.0,M,Black,2018-10-02,4304942,misdemeanor,drug,2018-02-20,1,0,2
3573863,126282,36.465753424657535,M,Black,2018-06-20,3135717,misdemeanor,property,2018-08-23,0,0,1
4131834,69085,48.67671232876712,M,White,2018-03-23,4131834,misdemeanor,drug,2018-03-23,0,0,0
6659898,1065548,18.39452054794521,M,White,2016-09-07,12005591,misdemeanor,drug,2018-06-30,0,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,7277251,misdemeanor,property,2016-04-04,0,0,1
3550258,404843,32.032876712328765,M,mixed,2018-06-23,9591595,misdemeanor,property,2014-03-29,0,0,0
7063563,81423,51.45205479452055,M,Black,2016-05-12,7063563,felony,violent,2016-05-12,1,1,0
6645202,78786,24.15068493150685,M,White,2016-09-12,8451267,misdemeanor,drug,2015-04-11,1,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,1343121,misdemeanor,property,2019-07-06,0,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,6838092,misdemeanor,property,2016-07-16,0,0,0
5296171,883909,31.326027397260273,F,White,2017-08-25,6120596,misdemeanor,other,2017-02-14,0,0,0
7291921,848761,30.104109589041094,M,White,2016-03-31,7551045,felony,other,2016-01-17,1,1,3
4573842,76733,27.47945205479452,F,White,2017-12-30,4545842,misdemeanor,property,2018-01-08,0,0,1
7200043,55112,46.46849315068493,M,White,2016-04-23,11514807,misdemeanor,drug,2012-05-30,1,0,0
3648891,1611752,41.035616438356165,M,White,2018-06-06,3505883,misdemeanor,violent,2018-07-03,0,0,0
5844042,57732,26.22739726027397,M,Black,2017-04-26,10099461,misdemeanor,drug,2013-10-11,0,0,0
3168313,258315,37.42191780821918,M,,2018-08-18,8709407,felony,property,2015-01-20,0,1,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,6984318,misdemeanor,property,2016-06-04,0,0,0
5705381,720250,31.14246575342466,M,Black,2017-05-30,8621095,misdemeanor,drug,2015-02-13,0,0,0
6645202,78786,24.15068493150685,M,White,2016-09-12,9645810,misdemeanor,drug,2014-03-11,1,0,0
3086994,1307719,22.101369863013694,M,Black,2018-09-03,3086994,felony,violent,2018-09-03,1,1,0
7234140,1058203,27.33150684931507,M,Black,2016-04-15,10470293,misdemeanor,drug,2013-06-05,0,0,0
6357251,349867,23.82191780821918,F,White,2016-12-09,3432249,misdemeanor,property,2018-07-15,0,0,0
3368502,35378,62.18082191780822,M,Black,2018-07-26,7677636,misdemeanor,property,2015-12-09,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,2502687,misdemeanor,property,2018-12-21,0,0,0
4131834,69085,48.67671232876712,M,White,2018-03-23,606583,misdemeanor,drug,2019-11-27,0,0,0
6106630,311707,35.1945205479452,M,Black,2017-02-16,8988967,misdemeanor,drug,2014-10-09,0,0,0
5792197,10071,21.95890410958904,M,Black,2017-05-09,6789611,misdemeanor,violent,2016-08-01,0,0,0
4668826,29542,28.698630136986303,F,White,2017-12-09,8389192,misdemeanor,other,2015-04-30,0,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,439928,felony,violent,2020-01-04,0,1,0
7234140,1058203,27.33150684931507,M,Black,2016-04-15,4862180,misdemeanor,drug,2017-11-07,0,0,0
7193530,1306011,59.12054794520548,M,White,2016-04-26,4767836,misdemeanor,property,2017-11-22,1,0,0
7275867,2842887,26.90958904109589,M,White,2016-04-04,7275867,misdemeanor,property,2016-04-04,0,0,0
7200043,55112,46.46849315068493,M,White,2016-04-23,7011486,misdemeanor,drug,2016-05-26,1,0,0
4143130,1602937,44.59452054794521,F,White,2018-03-21,3928841,misdemeanor,drug,2018-04-16,0,0,0
4131834,69085,48.67671232876712,M,White,2018-03-23,3894540,misdemeanor,drug,2018-04-20,0,0,0
3392137,74829,27.47945205479452,M,Black,2018-07-21,1820881,misdemeanor,violent,2019-04-26,0,0,0
5560929,912191,34.93698630136986,M,Black,2017-07-03,8810398,misdemeanor,property,2014-12-12,0,0,1
4307219,251820,31.624657534246577,M,Black,2018-02-20,6442129,felony,violent,2016-11-14,0,1,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,10658321,misdemeanor,violent,2013-04-01,1,0,0
3129407,1431369,38.81917808219178,M,Black,2018-08-24,3129407,misdemeanor,other,2018-08-24,0,0,0
3596356,49882,35.18082191780822,M,Black,2018-06-14,6089284,felony,drug,2017-02-21,1,1,4
5155920,92636,56.054794520547944,M,Black,2017-09-19,2057331,misdemeanor,property,2019-03-15,0,0,0
7019251,253477,51.3013698630137,M,White,2016-05-24,7258987,misdemeanor,other,2016-04-08,0,0,1
7509640,60273,21.564383561643837,F,Black,2016-02-02,10175755,misdemeanor,violent,2013-09-13,0,0,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,5488284,misdemeanor,other,2017-07-18,0,0,0
5886184,332271,29.427397260273978,M,Black,2017-04-15,5886184,misdemeanor,violent,2017-04-15,0,0,0
6871709,66829,48.30684931506849,M,White,2016-07-06,8072611,felony,violent,2015-08-10,0,1,2
4513810,3359933,41.71232876712329,M,White,2018-01-14,4513810,misdemeanor,violent,2018-01-14,0,0,0
6223364,1205282,29.28767123287671,F,White,2017-01-18,8472086,misdemeanor,violent,2015-04-05,0,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,10895485,misdemeanor,other,2013-01-06,1,0,0
6213037,1241445,27.578082191780823,M,White,2017-01-21,6090770,misdemeanor,property,2017-02-21,0,0,0
6931649,1256556,20.413698630136988,M,White,2016-06-20,4983827,misdemeanor,property,2017-10-19,0,0,0
7266260,54289,51.58082191780822,M,,2016-04-06,7266260,misdemeanor,violent,2016-04-06,0,0,0
6009424,213172,19.265753424657536,M,Black,2017-03-15,2570576,misdemeanor,property,2018-12-10,0,0,0
6601849,2871747,53.79726027397261,M,Black,2016-09-23,3598016,misdemeanor,property,2018-06-14,0,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,10543366,misdemeanor,drug,2013-05-10,0,0,0
7488749,220893,18.24109589041096,F,Black,2016-02-08,6023673,misdemeanor,violent,2017-03-10,1,0,0
5847419,2293944,38.967123287671235,M,Other,2017-04-25,8144139,misdemeanor,property,2015-07-19,0,0,0
7224958,57529,25.564383561643837,M,Black,2016-04-17,7962995,misdemeanor,other,2015-09-11,1,0,3
6766557,27836,36.69041095890411,M,White,2016-08-09,626077,felony,other,2019-11-25,0,1,0
6289055,81431,34.40821917808219,M,Black,2017-01-01,6289055,felony,drug,2017-01-01,0,1,3
6645202,78786,24.15068493150685,M,White,2016-09-12,11956759,felony,violent,2016-12-05,1,1,0
4667353,2022714,36.29041095890411,M,Black,2017-12-10,4667353,misdemeanor,drug,2017-12-10,0,0,0
4521188,637495,23.410958904109588,M,Black,2018-01-12,9036262,felony,violent,2014-09-23,1,1,0
7281409,911263,25.528767123287672,M,Black,2016-04-01,6978566,felony,drug,2016-06-06,1,1,0
6983854,83299,18.16438356164383,,Black,2016-06-04,6983854,misdemeanor,other,2016-06-04,0,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,4202568,misdemeanor,property,2018-03-11,1,0,0
5697246,15340,39.5972602739726,M,White,2017-05-31,8379028,felony,drug,2015-05-05,1,1,1
7291921,848761,30.104109589041094,M,White,2016-03-31,6836171,misdemeanor,drug,2016-07-18,1,0,3
4642420,1712911,75.55616438356165,M,White,2017-12-14,4642421,misdemeanor,other,2017-12-14,0,0,0
7591971,82277,30.315068493150687,M,Black,2016-01-06,7591971,felony,property,2016-01-06,1,1,0
6766557,27836,36.69041095890411,M,White,2016-08-09,4319635,misdemeanor,violent,2018-02-17,0,0,0
6995889,131507,31.076712328767123,M,mixed,2016-06-01,10895117,felony,violent,2013-01-07,0,1,0
7030740,1439871,30.698630136986303,M,White,2016-05-20,6673982,felony,property,2016-09-02,1,1,2
7357500,13592,33.413698630136984,M,Black,2016-03-13,7357500,misdemeanor,property,2016-03-13,0,0,0
7005244,1130673,25.65205479452055,M,Black,2016-05-28,11211066,misdemeanor,drug,2012-09-12,1,0,1
3488332,45181,19.268493150684932,M,Black,2018-07-05,701490,misdemeanor,violent,2019-11-10,1,0,0
3648891,1611752,41.035616438356165,M,White,2018-06-06,5480221,misdemeanor,property,2017-07-20,0,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,10144597,misdemeanor,property,2013-09-24,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,3014200,misdemeanor,property,2018-09-16,0,0,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,9334173,misdemeanor,other,2014-06-18,0,0,0
7159070,1134813,18.424657534246577,M,Black,2016-05-05,6993682,felony,violent,2016-06-01,1,1,0
4941565,1060589,28.134246575342463,M,Black,2017-10-27,11134473,misdemeanor,other,2012-10-09,0,0,1
6641052,13178,20.01095890410959,M,Black,2016-09-13,6089307,felony,property,2017-02-21,1,1,0
3411394,2572349,39.00821917808219,F,White,2018-07-18,3411394,misdemeanor,property,2018-07-18,0,0,0
6649145,456897,24.86027397260274,M,Black,2016-09-11,6649145,felony,other,2016-09-11,0,1,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,9566328,misdemeanor,drug,2014-04-07,1,0,1
7591648,2326,31.378082191780823,M,Black,2016-01-06,1362273,misdemeanor,violent,2019-07-02,1,0,1
7371681,1055115,57.56164383561644,M,White,2016-03-09,11490319,felony,property,2012-06-08,1,1,1
5014497,2143682,54.484931506849314,M,White,2017-10-14,4437585,misdemeanor,property,2018-01-26,0,0,0
4973877,910635,61.016438356164386,M,Black,2017-10-22,9668983,misdemeanor,other,2014-03-04,0,0,0
6161824,85529,19.575342465753423,M,Black,2017-02-04,2794784,felony,drug,2018-10-26,0,1,0
6486852,228688,22.01095890410959,M,Black,2016-10-29,6486852,misdemeanor,violent,2016-10-29,0,0,0
3227956,419322,20.736986301369864,M,White,2018-08-03,1937235,misdemeanor,other,2019-04-06,0,0,0
2916797,51530,32.6958904109589,F,Black,2018-10-03,6398580,misdemeanor,violent,2016-11-21,0,0,1
6577689,80568,38.68219178082192,M,Black,2016-10-01,6497989,felony,drug,2016-10-25,1,1,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,11206394,felony,other,2012-09-14,0,1,0
7021379,63935,29.64109589041096,F,White,2016-05-24,4490226,misdemeanor,other,2018-01-18,1,0,4
7603699,2452788,26.33150684931507,M,Black,2016-01-03,2330697,felony,violent,2019-01-28,1,1,0
6863214,65316,36.42739726027397,M,Black,2016-07-08,630717,felony,violent,2019-11-22,1,1,0
4671633,1237612,17.654794520547945,M,Black,2017-12-08,4624482,felony,violent,2017-12-18,1,1,0
5665899,50827,21.778082191780825,M,Black,2017-06-08,9771814,misdemeanor,drug,2014-01-25,1,0,0
6928740,1124386,19.561643835616437,M,Black,2016-06-21,5866817,felony,drug,2017-04-20,1,1,0
3076203,9044,21.186301369863013,M,Black,2018-09-04,1487532,misdemeanor,other,2019-06-07,0,0,4
6561693,540719,19.350684931506848,M,Black,2016-10-06,6184984,misdemeanor,property,2017-01-29,0,0,0
7422871,1129862,30.457534246575342,M,White,2016-02-23,9426566,misdemeanor,property,2014-05-25,1,0,1
5564259,847667,32.27945205479452,F,Black,2017-07-03,8269935,misdemeanor,property,2020-11-05,0,0,0
6778366,41991,24.93972602739726,M,White,2016-08-05,6778366,felony,property,2016-08-05,1,1,0
2797309,276664,42.106849315068494,M,Black,2018-10-26,3016429,misdemeanor,violent,2018-09-15,0,0,0
6659898,1065548,18.39452054794521,M,White,2016-09-07,2977733,misdemeanor,property,2018-09-22,0,0,0
4541881,1103608,27.410958904109588,F,White,2018-01-09,10506675,misdemeanor,drug,2013-05-24,0,0,0
5675336,24916,18.75068493150685,M,Black,2017-06-06,5675336,misdemeanor,drug,2017-06-06,1,0,0
6234841,971359,30.63287671232877,M,White,2017-01-15,6234841,felony,violent,2017-01-15,0,1,0
3232676,265085,43.104109589041094,M,Black,2018-08-03,5327001,misdemeanor,other,2020-09-10,0,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,8306089,felony,violent,2015-05-28,0,1,2
4751260,2537177,28.175342465753424,F,White,2017-11-27,4751260,misdemeanor,drug,2017-11-27,0,0,0
7293010,1009164,26.153424657534245,M,Black,2016-03-30,7333744,misdemeanor,other,2016-03-18,0,0,0
7583303,913768,41.04383561643836,M,Black,2016-01-08,11374576,misdemeanor,other,2012-07-17,0,0,0
3245978,45613,36.178082191780824,F,Black,2018-07-31,9488877,misdemeanor,violent,2014-05-03,0,0,0
7256175,226290,33.347945205479455,M,mixed,2016-04-09,7256175,misdemeanor,violent,2016-04-09,0,0,0
7563283,84199,22.12054794520548,M,Black,2016-01-14,9133491,misdemeanor,violent,2014-08-22,0,0,0
3895575,1000343,22.04931506849315,F,Black,2018-04-20,4287338,felony,drug,2018-02-23,0,1,2
5473408,50867,20.72876712328767,M,Black,2017-07-21,3855366,misdemeanor,drug,2018-04-27,1,0,4
3368502,35378,62.18082191780822,M,Black,2018-07-26,3368502,misdemeanor,property,2018-07-26,0,0,0
7347268,700259,42.723287671232875,M,Black,2016-03-16,7347268,felony,violent,2016-03-16,0,1,0
5684213,3587248,34.178082191780824,M,,2017-06-04,5684213,misdemeanor,other,2017-06-04,0,0,0
5913001,6614,25.3972602739726,M,White,2017-04-09,7997259,misdemeanor,property,2015-09-02,0,0,0
6532455,243705,18.654794520547945,M,Black,2016-10-17,3938266,misdemeanor,other,2020-07-17,0,0,0
7395386,1609935,41.40547945205479,,,2016-03-02,10702902,misdemeanor,other,2013-03-16,0,0,0
3787339,25110,22.95616438356164,M,Black,2018-05-10,4601579,misdemeanor,drug,2017-12-22,1,0,2
7422871,1129862,30.457534246575342,M,White,2016-02-23,7886334,misdemeanor,violent,2015-10-07,1,0,1
5560929,912191,34.93698630136986,M,Black,2017-07-03,8784457,misdemeanor,drug,2014-12-21,0,0,1
3596356,49882,35.18082191780822,M,Black,2018-06-14,10907074,misdemeanor,other,2013-01-02,1,0,4
6046758,731121,55.68219178082192,F,Black,2017-03-04,6046758,misdemeanor,other,2017-03-04,0,0,0
6183350,145687,38.347945205479455,M,Asian,2017-01-30,8884842,misdemeanor,other,2014-11-17,0,0,0
7194627,65387,18.813698630136987,M,Black,2016-04-26,3874241,misdemeanor,other,2018-04-24,0,0,1
6015800,60742,28.254794520547943,M,Black,2017-03-13,7879095,misdemeanor,other,2015-10-09,0,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,8129456,misdemeanor,other,2015-07-23,0,0,0
6783898,1268621,50.276712328767125,M,White,2016-08-03,6975690,misdemeanor,violent,2016-06-07,0,0,0
4573842,76733,27.47945205479452,F,White,2017-12-30,10933567,misdemeanor,property,2012-12-19,0,0,1
3819130,2870,38.43835616438356,M,White,2018-05-04,10943242,misdemeanor,drug,2012-12-16,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,2733803,misdemeanor,other,2018-11-07,0,0,0
6037598,92826,40.846575342465755,M,Black,2017-03-07,7304459,misdemeanor,other,2016-03-28,0,0,0
5560634,316053,41.33698630136986,F,White,2017-07-03,8452096,felony,violent,2015-04-11,0,1,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,10527043,felony,drug,2013-05-16,1,1,1
5150392,43443,20.756164383561643,M,Black,2017-09-20,5150392,misdemeanor,drug,2017-09-20,1,0,0
5766861,2844478,25.008219178082193,M,Black,2017-05-16,5766861,felony,property,2017-05-16,0,1,0
2788963,46101,46.00547945205479,M,White,2018-10-29,2788963,misdemeanor,other,2018-10-29,0,0,0
6185866,988101,33.271232876712325,M,Black,2017-01-28,10478480,misdemeanor,drug,2013-06-03,0,0,1
4367944,26258,22.027397260273972,M,Black,2018-02-08,4367944,misdemeanor,other,2018-02-08,0,0,0
5327849,1000104,24.931506849315067,M,Black,2017-08-20,5687554,misdemeanor,property,2017-06-02,0,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,6010030,misdemeanor,property,2017-03-14,0,0,1
4481139,59002,39.21095890410959,M,Black,2018-01-19,4481139,felony,violent,2018-01-19,0,1,0
3212729,40226,31.235616438356164,M,Black,2018-08-07,2288061,misdemeanor,drug,2019-02-04,0,0,0
4613060,77608,36.35890410958904,F,White,2017-12-20,3966313,misdemeanor,property,2018-04-10,1,0,1
4827776,1063563,30.816438356164383,M,White,2017-11-13,7960815,felony,property,2015-09-12,0,1,0
6701778,42402,32.106849315068494,M,White,2016-08-27,6332624,misdemeanor,other,2016-12-15,0,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,5878755,misdemeanor,property,2017-04-17,0,0,1
4650173,91481,21.28219178082192,M,Black,2017-12-13,5776005,misdemeanor,violent,2017-05-14,0,0,0
7208240,228565,19.350684931506848,M,Black,2016-04-21,4798967,misdemeanor,other,2017-11-18,0,0,0
6946113,1688253,33.14246575342466,M,White,2016-06-15,6018776,misdemeanor,other,2017-03-11,0,0,0
3066846,1309027,33.394520547945206,M,White,2018-09-06,2972921,misdemeanor,drug,2018-09-24,0,0,1
6316765,329378,21.457534246575342,M,Black,2016-12-20,6316765,misdemeanor,violent,2016-12-20,0,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,10876766,misdemeanor,other,2013-01-11,0,0,1
7465428,1004917,30.432876712328767,F,Black,2016-02-14,7465428,misdemeanor,property,2016-02-14,0,0,0
6672666,2108170,26.4986301369863,M,White,2016-09-03,6672666,misdemeanor,other,2016-09-03,0,0,0
5819314,1308319,19.27671232876712,M,Black,2017-05-02,5968338,misdemeanor,other,2017-03-27,0,0,0
5435848,57265,31.40821917808219,M,Black,2017-07-29,8429758,felony,violent,2015-04-17,1,1,0
7023735,46047,31.136986301369863,M,White,2016-05-23,9770769,felony,other,2014-01-26,1,1,1
3851361,48528,25.53972602739726,M,White,2018-04-29,6067215,misdemeanor,other,2017-02-27,0,0,0
3394043,961194,55.55068493150685,M,Black,2018-07-20,3044847,misdemeanor,violent,2018-09-10,0,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,6079280,felony,property,2017-02-23,0,1,0
3607980,35320,24.339726027397266,M,Black,2018-06-13,8189363,misdemeanor,other,2015-07-08,0,0,2
2652491,21493,24.136986301369863,M,White,2018-11-23,5595431,misdemeanor,drug,2017-06-23,0,0,0
6933156,541012,54.827397260273976,M,Black,2016-06-20,6956956,misdemeanor,other,2016-06-13,0,0,0
5155920,92636,56.054794520547944,M,Black,2017-09-19,7188003,misdemeanor,property,2016-04-28,0,0,0
6588601,3458193,25.621917808219177,M,Black,2016-09-28,6588601,misdemeanor,other,2016-09-28,0,0,0
5564862,1804725,25.945205479452056,M,White,2017-07-02,5564861,misdemeanor,other,2017-07-02,0,0,0
6166510,69593,35.4,F,mixed,2017-02-03,5229233,felony,property,2017-09-08,1,1,0
5140950,56946,38.20273972602739,M,Black,2017-09-21,2331303,misdemeanor,violent,2019-01-27,0,0,1
5268378,35652,39.21369863013699,F,White,2017-08-31,877493,misdemeanor,property,2019-10-03,0,0,0
4502396,29538,35.553424657534244,M,Black,2018-01-16,11208482,misdemeanor,other,2012-09-13,0,0,0
4398368,25425,38.364383561643834,M,White,2018-02-02,9168330,misdemeanor,drug,2014-08-11,0,0,0
3575090,23062,58.87123287671233,M,White,2018-06-20,7696735,misdemeanor,other,2015-12-03,0,0,0
6183350,145687,38.347945205479455,M,Asian,2017-01-30,8905089,misdemeanor,property,2014-11-10,0,0,0
7369356,1509614,52.19178082191781,M,White,2016-03-09,7423121,misdemeanor,other,2016-02-23,0,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,10661824,misdemeanor,other,2013-03-29,1,0,0
7224958,57529,25.564383561643837,M,Black,2016-04-17,9874542,misdemeanor,other,2013-12-20,1,0,3
6845142,1072559,55.02739726027397,M,White,2016-07-15,8845473,misdemeanor,other,2014-12-01,0,0,0
3059137,260781,19.3972602739726,M,Black,2018-09-07,9763296,misdemeanor,other,2020-05-06,0,0,0
6916269,56090,18.29041095890411,M,White,2016-06-25,6812729,felony,property,2016-07-25,1,1,1
3806430,81823,34.8986301369863,M,,2018-05-07,8446943,misdemeanor,drug,2015-04-13,0,0,0
6455123,540780,32.47671232876712,F,Black,2016-11-09,6455123,misdemeanor,violent,2016-11-09,0,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,11140088,misdemeanor,property,2012-10-07,0,0,1
3607980,35320,24.339726027397266,M,Black,2018-06-13,3607980,felony,violent,2018-06-13,0,1,2
5775568,1026471,21.797260273972604,M,Black,2017-05-14,5775568,felony,drug,2017-05-14,0,1,1
5883782,28865,20.852054794520548,M,Black,2017-04-17,5883782,misdemeanor,other,2017-04-17,0,0,0
5847328,3389220,33.04383561643836,M,White,2017-04-25,5847328,misdemeanor,other,2017-04-25,0,0,0
7539079,1602754,32.87123287671233,F,Black,2016-01-21,8628727,misdemeanor,property,2015-02-11,0,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,11099625,misdemeanor,property,2012-10-20,1,0,0
5291769,3192537,49.96986301369863,M,White,2017-08-26,5291767,misdemeanor,other,2017-08-26,0,0,0
7144592,2938538,42.79178082191781,F,White,2016-05-10,7144592,misdemeanor,drug,2016-05-10,0,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,1534559,misdemeanor,property,2019-05-30,0,0,0
7197240,1790946,51.27945205479452,M,White,2016-04-25,9651834,felony,drug,2014-03-10,0,1,0
5103520,3099500,19.46027397260274,M,,2017-09-28,5103520,felony,property,2017-09-28,0,1,0
4079940,15930,26.504109589041096,M,Black,2018-03-31,11388075,misdemeanor,violent,2012-07-12,0,0,0
7005361,3249683,34.47123287671233,M,White,2016-05-28,7005370,misdemeanor,other,2016-05-28,0,0,0
7158353,11936,60.92602739726028,M,Black,2016-05-05,7158353,misdemeanor,violent,2016-05-05,1,0,0
3059137,260781,19.3972602739726,M,Black,2018-09-07,5768372,misdemeanor,other,2017-05-16,0,0,0
6577733,1127882,26.84931506849315,F,White,2016-10-01,6577733,misdemeanor,violent,2016-10-01,0,0,0
5050448,244925,18.786301369863015,M,mixed,2017-10-08,5050448,misdemeanor,drug,2017-10-08,0,0,0
5594049,69777,27.216438356164385,M,Other,2017-06-24,6385538,misdemeanor,property,2016-11-27,0,0,2
5560929,912191,34.93698630136986,M,Black,2017-07-03,6256443,felony,other,2017-01-09,0,1,1
3596356,49882,35.18082191780822,M,Black,2018-06-14,7506107,felony,drug,2016-02-03,1,1,4
6357251,349867,23.82191780821918,F,White,2016-12-09,8750156,misdemeanor,drug,2015-01-07,0,0,0
